889,49.9898862926954
209,42.7397452622435
1838,50.9317223440947
788,50.1344105089393
532,48.6709873063326
510,47.1578082834031
929,47.9831149220413
353,44.4433712837941
1838,53.177754194296
182,43.9235113133736
680,48.5813756024808
1156,48.0575060895029
1556,49.6597366108077
2,32.6656740081339
130,41.7720812890283
467,44.8534240233058
1627,51.2623336934014
1809,50.3833524805451
835,47.6370202499475
1441,48.7549064531184
507,46.5804874740527
1067,46.069826858704
1849,49.7569433400449
488,45.3957633239391
670,47.6193951063464
1648,49.3584501611954
554,48.1165187764513
1352,49.7938351403461
959,48.4989967603479
862,49.1845401861278
219,43.4272235530383
672,47.4506494617775
708,50.0077643167952
1514,50.1206482346192
1393,50.0301732856685
346,43.5076734222764
350,47.9916647017909
977,48.5232066325202
1646,53.4167086287538
1785,52.5282194541913
43,36.4426773831052
100,41.0353058399018
1090,50.4662725397733
56,39.7069257223982
755,47.5728459026181
629,46.9638726354393
515,47.0432536867107
1660,51.0036160431107
336,45.5386139095414
1504,50.261995922496
1764,49.7076464496265
1687,52.3876283227394
550,46.2535073678127
1219,49.4750963172493
55,41.1548897973713
1524,50.072811982967
278,46.0947899726999
1039,50.6629985818719
1085,49.7151384880777
708,47.061263779257
1610,51.5097471359187
792,46.0819246580548
1626,50.0661175184494
1390,49.8574304728539
766,47.8819627081014
1767,50.7666666447134
1629,50.3204606472166
702,48.1646573581596
1817,49.3753919369569
855,49.4052218353077
1794,50.0451709725016
1150,49.6394472836047
503,46.837638915354
1037,48.1057911410801
32,38.023269793875
1473,54.4162598277214
786,50.7210434437276
1665,51.0581486409448
705,50.3228541707502
80,41.0262627363466
1486,52.4675539178723
875,47.2975002974588
1304,48.709758216303
1229,50.6507168404525
1580,51.5314998234782
1176,48.5281558721044
1773,49.6515321783524
579,46.9077489929361
479,48.0235020330809
1243,51.0897819911693
402,49.1518160819331
929,49.6160429456912
526,45.9389052824244
354,44.5020615882482
1674,50.3545418160057
682,49.5781014485891
1743,51.0545016197182
101,39.1369531489611
355,48.0735134754383
1078,50.9111930995656
1614,52.304029225575
223,44.0076800416644
1268,47.9460174812818
1806,50.8243906570564
628,49.0281253671315
940,49.4158940572279
214,43.3852101967242
1825,52.3509429534557
1640,49.9075951139973
1405,51.5175045139297
1831,47.2019535195797
27,39.5053950036529
1300,49.3150235386103
585,48.3611604922513
929,46.7908102312674
754,47.6384996742945
843,48.7140081707923
304,44.3410959872425
679,47.3681186522803
1498,52.5713406998668
1334,50.0606958156301
1489,51.2633561569123
599,46.1932233455895
763,46.0860276126241
192,42.4116545202841
1651,50.5677989154164
115,39.3067430322303
287,44.6626767482354
1455,49.1181364484531
1174,50.2940137394984
1471,49.8979391327339
1272,50.0799425742816
1329,50.0115069636824
856,50.3109446441775
1791,51.1033117537593
614,49.5816235733211
1569,49.0763653402489
844,48.5629720802898
1618,50.0059000437383
1135,49.511755544224
1848,51.4134487612934
1697,52.3076420122745
1510,54.1184142617449
1357,49.9715474700455
1571,53.3015340023445
1419,49.1978466907453
1001,48.7802376602249
143,40.9252143293069
1279,51.8610513016911
565,45.0727399826436
1004,50.7032764799689
481,45.8088332956668
1789,49.8905372750656
20,36.6692014032014
1851,49.7197009090501
387,44.9167064910832
1723,50.6955197393932
1035,52.3806321165824
590,45.8621326113709
370,48.4860259884135
1219,51.5551919843697
771,47.6563663457082
943,48.6653493086842
1793,52.8472611321403
1472,52.1761808007305
1287,47.2258316798807
1250,49.8035790039332
541,47.3574568286994
1704,49.7129890900251
1058,50.194231539749
1384,48.8138705840633
1068,46.6368074050535
867,46.1466393072963
1131,48.4579752152539
1440,51.9479283249193
1092,50.6445146563973
1824,49.0493445464188
1274,49.8635910626117
1117,51.1399871939821
1743,53.9818410674408
240,45.1369462801652
1137,47.4700524820694
432,42.655316049243
841,46.1524512034862
1491,52.6168844257815
309,45.2385944959845
987,48.5717488018738
863,49.3535302120595
1130,50.3640637499584
147,41.5628429171378
1757,47.585900767715
217,43.56449888589
803,47.5967427666654
568,47.8423400344953
1552,48.6469659592267
299,46.0701121977173
1679,49.2779093866512
1856,49.9270516057111
574,47.3697264967545
806,47.1026283001822
1720,48.8628487668519
1102,49.2365566367646
998,49.8070769501449
631,46.0953146419684
442,44.2695374015111
412,46.5949160749301
1633,49.7610021847645
717,47.1617982289109
508,48.0081647354484
611,46.7619853015541
209,42.5968174421251
664,48.1128164397986
1637,52.5748451324754
955,47.1128473684076
256,45.9042287889022
173,43.5788371480576
1399,51.2337137535807
193,44.0580775009468
567,48.3557449316387
841,49.2833076277256
806,48.0054408338234
1789,51.6273798417283
682,46.9482292314854
1673,49.836290402003
1832,52.5520975544361
622,46.3828015438829
195,44.8803090228901
228,41.5833249022061
1519,47.9711121591606
1100,49.44957857322
1472,52.0007193668816
794,47.0872349033929
1789,49.7133604824243
33,38.9040117118279
1220,49.3473707361503
1729,50.2752088498959
1856,49.3953163110012
306,44.0695000373233
849,49.2806361037582
1571,51.4805600644377
424,47.0532090319324
522,47.4946987215006
1282,47.5970798392379
1800,49.5851839988455
647,47.5455923592323
831,47.4502861551304
1396,50.034546135679
1335,51.0951193843993
574,47.2578143211446
1295,49.0222259664436
510,47.6046261817754
360,46.5632095478422
614,46.998353024281
615,48.6379256296106
637,48.0140140407383
737,47.2658960892621
1175,50.2540518484929
1412,49.7769962458441
126,42.015240281863
528,45.9266144834671
1801,51.8518379537137
1290,52.077346675504
813,49.402653265479
616,47.4946207366975
77,41.4598013969226
1204,49.0692098439495
1786,50.0200854769162
795,45.419485295232
216,45.0600813897155
43,37.11403100207
248,43.2022544360572
1427,50.736961857974
1794,51.3304895462758
590,45.4613797279822
285,44.8255023342779
1837,46.3391214855938
79,40.9380480769508
1224,49.1093342042602
1534,52.0871778006456
915,49.9708346007956
380,46.5735037052682
259,46.4260586650177
1494,50.0963578546259
545,47.8127222501243
152,42.9131780764375
252,44.801839176296
900,50.0726263066251
627,48.2915983763636
1625,50.0098052698713
1673,49.8655081263103
944,48.4109145420191
238,44.5668472266231
104,40.5187617103866
1486,51.6636151198239
678,47.4193510987309
521,46.8800991877095
875,48.5340936548961
1803,52.6736632568924
1005,49.1239339803054
1279,49.3402422078125
435,46.6975591595294
48,40.6717056911124
1437,48.9795854639541
882,48.9946707534071
533,46.8058273367786
1748,51.5913834897823
1014,50.6511539761098
1294,49.0935819318316
768,50.1369567488312
1580,51.2671867122745
1515,50.8261459813036
109,40.7563744289562
372,45.0015184111934
1120,49.9203797634734
572,45.10726821459
130,41.0782268232441
929,49.1292791117935
557,47.9837341226982
1775,52.9857970717617
1177,48.4101592200136
1769,50.6392680877292
1282,51.20656810851
130,41.2854835434896
1116,48.9286101361047
367,45.8844723317243
